sm_cat,ÀÏ½Ã,qty,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ºÒÄèÁö¼ö,¿­Áö¼ö,Ã¼°¨¿Âµµ
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-19,7,9.411637080867848,1.5134387351778666,17.459288537549416,51.133290638234925,43.56136092011835,10.54890933015151
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-21,10,8.840800000000003,3.64669338677355,14.230861723446898,49.29208088808696,42.44010398913044,8.83073841733719
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-22,9,4.413582677165351,0.739447731755424,9.513806706114408,44.5228563975959,33.66422470078739,4.308667612615318
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-23,5,3.50492125984252,-1.0266798418972347,9.386956521739126,43.26324280138831,31.865243326067144,3.3800459578993296
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-24,7,3.9529527559055126,-2.512623274161737,10.33944773175542,44.08141064612515,32.751374519850806,4.26306030357735
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-25,13,6.45522682445759,0.168577075098814,12.494664031620545,46.79329570052943,37.7094887545313,7.066981006415498
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-26,19,9.618934911242611,2.605928853754944,17.475494071146244,51.4277916379944,43.97169585057616,10.582139741086936
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-27,31,11.7790099009901,4.423366336633667,18.04673267326733,54.30160663981462,48.249858103960406,12.292284036135724
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-28,23,9.73049504950495,5.728571428571431,14.928968253968248,51.14767879148936,44.196936198019806,10.725921893736974
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-29,10,9.656039603960402,4.353571428571432,15.799801587301593,51.43654265443439,44.0455774158416,10.797793941469456
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-30,7,6.531422924901183,3.0433663366336634,11.349306930693064,46.27924094336052,37.86408239130434,6.567810598012272
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-03-31,12,4.5172619047619,1.3431411530815094,8.401988071570583,45.1406920868161,33.86722107142856,4.014587209434013
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-01,21,4.972166998011928,-0.9486055776892433,10.752589641434277,46.01976579247916,34.76648065606362,5.199059497968662
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-02,24,5.885346534653466,-0.852380952380953,12.501785714285718,47.20366225112703,36.57441563861386,6.496534510600487
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-04,19,8.817193675889326,0.411881188118812,16.52079207920791,51.1591159117953,42.37730259405034,9.294319810645996
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-05,12,10.63690476190477,4.280753968253971,17.650793650793645,53.10539932142858,45.98364577593986,11.227714347815448
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-09,15,8.885346534653468,4.353280318091447,14.808946322067582,50.08229154005211,42.52214889650861,9.091150995591368
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-11,23,8.115705765407553,2.860358565737051,13.833864541832671,48.341558013644445,41.00309523655958,9.478033908399158
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-12,19,9.722970297029688,3.340079365079367,16.764285714285702,51.41867854023969,44.17920228285562,10.913230230423594
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-14,15,9.272924901185776,5.14376237623762,13.810693069306945,50.66939554410236,43.28923198855837,10.028757370792238
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-16,40,13.097821782178222,3.671825396825396,21.88888888888887,56.35530212794164,50.8532158760813,14.517550054348664
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-17,25,14.112326043737584,7.243141153081507,21.64831013916503,57.56569003933845,52.866033566600414,15.546702728592308
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-18,22,13.637351778656113,7.258415841584151,19.73089108910892,56.82067526222174,51.93287213226542,14.771316616048797
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-20,14,13.799407114624506,6.879009900990101,20.554059405940595,57.047542360099854,52.25447242379863,15.208182417697412
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-23,30,16.539053254437864,11.553557312252964,21.596837944664014,61.266352160510735,57.68290345431329,18.06000308286597
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-25,24,12.70532544378698,9.585573122529643,16.55652173913044,55.14357612556836,50.09606494711928,13.90275951978978
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-26,18,8.725494071146244,6.600198019801976,11.168514851485138,48.51951416376118,42.21672411350114,9.484323294314184
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-27,11,10.724308300395242,4.375049504950497,17.026534653465323,52.566497590597024,46.16501586636152,11.971853206823218
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-04-29,23,11.304554455445537,7.634126984126988,14.8029761904762,52.7963769929338,47.32324141125585,12.767539797800614
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-01,36,14.326129666011786,9.01417322834646,20.84980314960631,57.82269998035363,53.29842523870334,15.589622344607264
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-02,36,14.955118110236205,7.560355029585792,22.931755424063137,58.68087770451718,54.535977068794,16.21847214796231
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-04,32,16.77322834645669,8.347337278106504,25.433530571992087,61.17375249896394,58.13723791545794,18.53188117941693
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-05,24,17.47199211045365,9.875098814229244,25.99130434782609,61.93798255814389,59.51784104185612,19.118971400995065
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-09,31,15.651388888888906,9.641782178217824,22.770693069306915,59.47727342154258,55.909403500000025,17.038899341216545
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-11,37,17.235629921259832,9.30276134122287,25.818737672583843,61.68080474577289,59.05069881251553,19.020967877550973
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-12,34,17.475542406311636,10.263636363636362,25.17529644268777,62.1108340825288,59.52750559607599,19.166489830580584
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-14,32,18.579051383399225,12.633663366336645,25.590891089108908,64.10474409881425,61.71816362334099,20.379241614377296
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-16,67,20.32200392927305,13.573425196850382,27.83996062992123,66.35315660531481,65.16658409575011,22.1807953316411
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-17,45,20.088757396449704,13.862055335968387,26.24703557312253,66.12901378075367,64.70565885549672,21.86981660897065
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-18,35,18.595039682539685,15.643253968253966,21.806150793650808,64.65122068863982,61.75580107142858,19.890882219243217
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-20,23,15.886363636363637,10.51683168316832,19.94396039603961,60.08582201913876,56.38522050526316,16.868113997150925
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-23,53,19.64901574803152,11.821499013806708,27.6700197238659,65.04953759359722,63.83090068636557,21.34675292703981
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-25,42,21.677667984189696,15.447524752475235,28.686732673267304,67.81127080037442,67.84772364027455,23.5152494292962
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-26,33,21.939447731755447,15.28675889328064,28.799802371541485,68.13433003649956,68.36584469834948,23.687346327110944
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-27,13,17.740556660039754,14.532405566600398,21.09821073558648,63.48344281427225,60.06682707108924,18.850131950345958
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-05-29,39,18.475049504950515,10.377029702970296,26.129306930693087,63.35973908235542,61.50527351453887,20.02726612837842
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-06-01,8,17.734516765285996,11.511462450592894,24.106916996047413,62.77289717981937,60.04476011105574,19.456604960303142
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-06-05,20,21.55834970530451,15.84035433070867,28.56496062992124,68.58736509757694,67.6177328019196,23.491408002869903
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-06-06,16,20.20098425196849,16.056015779092714,25.71025641025641,67.27641385012711,64.93599776681428,21.955012198554662
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-06-21,23,21.427218934911235,17.186758893280636,27.075098814229268,68.78711004930966,67.36077875154092,23.30273456086781
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-06-24,36,21.470333988212182,16.245472440944877,27.49311023622049,68.62606292992797,67.44460828624347,23.408562872069503
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-10,9,20.41794871794874,18.431558185404366,22.95325443786982,67.86197741426287,65.36746251362185,21.994277110383976
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-12,3,22.09428007889548,18.58498023715415,26.93162055335969,70.1596599700444,68.68368264996306,24.030889639210905
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-16,12,22.934059405940605,19.46778656126483,27.799604743082988,71.7892066941213,70.3480936550124,24.975192751054053
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-17,18,23.56588235294118,19.786836935167017,28.01748526522596,72.65317953529413,71.59825855882355,25.61855739563881
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-19,12,24.737721021611016,21.215324165029475,28.47622789783892,75.12109964585383,73.92119917487315,26.728908676669377
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-23,26,26.442011834319523,22.965748031496084,31.26870078740157,77.22393843090482,77.292798609036,28.56896022588078
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-26,19,25.429800000000007,23.8088,27.945200000000025,76.74873722297917,75.29357473958335,27.492876633728464
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-07-31,20,26.94102564102565,24.19525691699605,30.43616600790515,77.98872565139118,78.28071376923077,29.069493512039177
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-01,32,26.994891944990204,23.398821218074666,31.6984282907662,78.01133555828426,78.38712865524727,29.176197511487334
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-03,16,27.19464285714286,23.07574552683897,33.19005964214711,78.32207507087054,78.78260657589286,29.406832527936604
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-06,11,27.081925343811395,23.104724409448817,31.945275590551194,77.87337173678051,78.55841518074655,29.255674875674146
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-09,11,27.367920792079225,23.38712871287129,32.623762376237615,78.51378498101099,79.12538657884319,29.584170349879575
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-19,19,24.158613861386137,19.39861660079052,29.828458498023707,73.29585958582595,72.77035428764982,26.278130077273808
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-25,5,22.416274509803905,18.33862745098037,27.904901960784336,70.72855661226531,69.32157152941174,24.51839128488369
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-28,9,23.29227722772279,20.419367588932804,27.481422924901164,72.7467210852736,71.05938073194375,25.39481956409853
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-29,14,21.757707509881424,19.113636363636385,25.195652173913047,70.26015281572707,68.02139428009153,23.68027184875
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-30,10,21.91558185404339,17.756015779092696,27.185404339250493,69.51353157197134,68.32755934469012,23.766067209223856
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-08-31,8,21.663385826771645,16.86279527559055,27.578543307086623,69.20326890281805,67.82872672648155,23.63199456507552
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-01,11,21.258039215686264,17.31235294117647,26.05313725490198,69.09729319727552,67.02978516284827,23.410787478502243
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-02,9,21.47504911591357,18.43090551181104,25.378149606299218,69.73867351181886,67.46140908108782,23.525316299871747
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-04,4,22.755138339920943,20.79390962671903,25.732023575638504,72.38444380522155,69.99889034462242,24.74056986619886
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-05,7,23.465476190476185,21.151388888888885,28.23591269841269,73.42534041015037,71.40436684661654,25.51896415937363
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-09,8,24.05029940119761,21.680439121756496,27.74590818363273,74.19701243844943,72.5611883091081,26.09583476753233
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-10,8,24.32902584493041,21.75674603174604,28.399801587301592,74.27247028042272,73.1111718255938,26.33444382865929
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-11,2,23.225248508946315,20.65626242544732,27.21192842942348,72.57149940682221,70.92632052139791,25.16755931930882
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-12,1,20.43320158102768,18.09664694280077,22.997633136094667,67.70439072502603,65.3962143199085,22.122543263097977
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-14,2,21.60972222222221,17.293452380952356,26.37083333333337,69.57257687101063,67.72547149999998,23.660121752231696
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-15,1,22.5649504950495,18.9185770750988,27.6802371541502,71.04239263612298,69.6163969065138,24.548248654081664
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-16,14,21.694861660079034,17.38871287128712,27.53663366336633,69.22385878310794,67.89086384485122,23.60735189565124
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-17,5,20.58293650793651,14.953769841269844,27.09563492063493,67.19397688834587,65.6868654330827,22.41400683100145
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-18,4,19.996237623762383,14.461980198019782,26.678415841584176,66.12877544775405,64.52360710557585,21.67063056472817
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-19,7,18.354870775347923,12.680876494023895,24.91033797216701,63.84061402926528,61.275097887877045,20.044630602914005
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-21,1,17.47817460317462,15.623809523809534,20.30992063492064,63.10441704887221,59.54821003007522,18.814802628598443
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-22,1,17.309306930693072,15.709306930693074,18.99089108910893,62.77213202076082,59.21305402803544,18.117293849187558
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-23,6,17.494621513944224,13.576447105788422,21.961876247504986,62.806118747718806,59.57570130728698,19.035214311702973
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-25,4,18.03169291338581,12.489566929133844,24.441535433070868,63.734984501424,60.64019596850392,19.982591886161064
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-27,5,20.791159135559905,16.417485265225938,26.2876227897839,68.22763450034853,66.1045453787312,22.762081946561857
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-09-29,5,21.19253438113948,17.047151277013747,27.52907662082517,68.92766718664046,66.89964280097198,23.24652397011979
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-01,12,20.847704590818346,17.209599999999995,24.73320000000002,68.90373783549029,66.22084251992786,22.861799145175663
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-02,4,20.87171314741036,19.15756972111553,22.9577689243028,69.22226617281413,66.27043027918435,22.43764157934595
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-03,3,21.2458,17.900399999999987,25.5348,69.15056412653192,67.0060625,22.82418187963727
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-04,4,20.54566929133859,16.472244094488214,26.087992125984243,68.03003589160664,65.6200161968504,22.50133215232996
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-05,3,18.009645669291345,14.536614173228342,21.75196850393699,63.75696497047245,60.59730447782843,19.507148774717948
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-06,3,16.712820512820517,12.56942800788955,21.366469428007868,61.445536696356285,58.025041562753046,18.179872939526845
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-07,8,15.326429980276153,13.442687747035569,17.679841897233196,59.49607539240115,55.28840625568362,16.98685428728298
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-10,2,14.420235756385068,8.505304518664046,20.800196463654217,57.962811082287246,53.4865420397477,16.389096865804675
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-11,3,17.29,11.433921568627447,23.98,62.26945657894737,59.16697631578948,18.89964279276884
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-12,2,17.23490196078431,12.87686274509804,22.5264705882353,61.992245884829714,59.054572408668726,18.433155646083836
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-14,7,13.98472222222223,9.030952380952376,20.33908730158731,57.28983601578949,52.62463290526318,15.254724128523804
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-17,8,13.76803921568626,9.298431372549022,19.639803921568607,56.93596089449309,52.19694464705879,15.416720718186236
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-20,2,14.644031311154595,10.19178082191781,21.68140900195697,58.32023941763312,53.93290122766505,16.447696885601964
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-21,11,14.885937499999994,9.5228515625,22.319921874999974,58.69271027220394,54.41019040789472,16.521240916941817
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-23,11,15.579724409448822,11.84043392504932,19.547140039447715,59.78517815116039,55.7840517517613,17.14137144761634
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-24,7,16.687204724409444,12.961220472440948,21.52952755905513,61.3958065425404,57.97409323854123,18.137383629604244
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-26,4,11.866536203522504,7.934833659491196,16.250097847358106,54.278880902132045,48.42581525139561,12.71472048349321
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-27,1,10.043750000000005,4.828320312500003,16.761718750000004,51.53438808355264,44.81792155789475,11.262647170754493
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-28,12,11.330332681017625,4.725244618395304,17.928180039138937,53.29297647201568,47.3673629084149,12.650485515003435
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-10-31,11,12.853228962818012,6.032093933463791,19.84187866927593,55.562719334637976,50.38365634637967,14.212338303523389
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-04,8,11.887866927592963,7.136986301369859,18.32974559686889,54.00778795043775,48.473655948213015,13.533612646776271
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-05,24,11.122619047619043,6.022420634920634,18.27361111111112,52.81701202165653,46.95840521428571,12.64012761451729
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-09,1,8.228235294117649,1.8790196078431365,16.53921568627452,49.19075547566564,41.22072974551085,9.554773063042411
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-10,5,9.4324055666004,3.1875494071146258,15.715217391304346,50.33193082642444,43.61034152186879,10.52499057658456
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-12,12,9.135294117647057,4.386247544204325,15.885461689587425,49.78725468173374,43.02286667925696,10.807043014225146
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-14,15,3.194082840236685,-1.1804733727810632,8.16745562130177,43.85395045543444,31.24552357103705,3.046552356702636
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-15,13,7.096456692913383,-0.6211462450592884,13.03873517786562,46.9352229185661,38.98401832565271,7.865804184459856
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-17,5,11.284168336673348,6.15150300601202,15.537675350701411,52.7162545368632,47.28357299082376,12.314420135359937
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-18,21,7.871570576540757,2.7176938369781296,15.88667992047714,48.43762880740818,40.51632257312964,7.701523250279225
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-20,12,2.0657999999999994,-2.497799999999998,8.187200000000002,41.22306421658947,29.016172589473687,2.8034911857025797
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-21,12,5.048915187376728,-2.274950690335304,11.949704142011838,45.09702571597633,34.92359507100593,6.257914527267557
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-22,9,9.086758893280637,2.9258893280632408,17.023517786561275,50.133154086394846,42.92303661922198,10.414279100135312
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-24,3,12.044444444444448,6.7484126984127,18.535714285714285,54.170306357894745,48.78530117894737,13.247765013136297
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-26,10,7.166274509803922,2.0025540275049125,12.850884086443996,46.81585073516896,39.123722029411766,8.30591354117505
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-11-29,8,2.903913894324854,-1.4679060665362047,9.191780821917805,41.49615244693342,30.679187510763217,3.7308594481767994
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-01,2,6.017843137254904,4.082745098039218,8.189411764705877,44.134400093498456,36.85499246439629,7.251257787747408
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-02,20,2.9624754420432224,-0.5123772102161089,6.3416502946954845,42.122620886761695,30.792895375245585,2.4508156027840258
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-04,18,3.4864705882352927,-0.8715686274509808,8.76784313725491,42.326894196842105,31.832659985758507,4.279108607721243
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-05,16,-0.4783889980353636,-5.063064833005889,4.204715127701376,38.63284987250543,23.975948910205773,-0.948149338869497
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-08,7,0.7041176470588237,-4.051669941060902,7.229273084479377,37.5890459432005,26.326221091714107,1.771905725525742
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-10,7,6.6843137254901945,1.966011787819253,12.814341846758342,45.62924561114551,38.17216814489164,7.96863317115954
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-11,8,6.814763779527558,1.4086614173228351,12.724015748031476,46.62122168824342,38.42558078346457,6.980800797716531
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-12,14,1.0543137254901964,-3.052549019607844,5.574901960784316,40.63597588551083,27.01065082910217,1.1452408259990494
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-15,5,4.440667976424364,-1.663261296660118,11.926719056974456,42.93357025364492,33.72556854068866,5.710622644013897
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-16,9,6.905697445972496,1.1398039215686282,13.751764705882364,46.352973940647296,38.608172753551855,8.33886571175671
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-17,6,8.146168958742631,3.523379174852654,12.200392927308457,47.622485955702615,41.06918296988936,8.94977482409742
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-18,12,3.78369351669941,0.9528487229862478,7.604715127701377,42.01566394563126,32.42444049990694,4.018472133644877
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-19,4,1.5784735812133073,-1.9031311154598831,6.0418786692759285,40.75216928367495,28.05056672238129,1.5780165284084038
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-20,7,0.4615686274509809,-3.568172888015717,4.970588235294121,38.28796106995572,25.84237777482606,1.0470824044198892
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-21,5,0.2070588235294117,-4.348727984344423,4.5982387475538165,36.895275867739926,25.341895902167177,1.1712003936232105
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-22,5,2.9717647058823533,-1.029607843137254,8.497843137254893,40.51780622637771,30.81798210712074,4.3015738503423
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-23,2,3.4554901960784323,-1.149901768172888,8.038113948919456,41.03171977176471,31.77672281981424,4.160586259956853
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-24,9,1.6239215686274509,-2.4131372549019603,8.173137254901961,38.51204544408668,28.149074590092876,2.8662714929869946
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-25,6,3.339961013645224,-2.912109375000003,10.150390625,42.02951088975069,31.54294653333334,4.717643896391213
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-26,8,3.33599221789883,0.450583657587549,6.11050583657588,41.29566145639975,31.53820021249232,3.589016586255644
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-28,47,0.4749027237354083,-4.850980392156864,6.946666666666669,38.095754342432926,25.86949637194348,1.6549664907144894
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-29,17,3.1738791423001973,-1.854813359528488,7.169941060903735,40.41882214662973,31.21988295438597,4.108163216028704
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-30,30,4.653137254901957,-0.840118577075099,9.321739130434768,42.27524619869968,34.1510012489164,4.941823510389207
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2019-12-31,45,-4.385098039215686,-7.329841897233196,-0.1164031620553354,33.85913909597523,16.23991746130032,-5.830298283597303
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-10,1,3.98373015873016,-1.4896825396825413,10.2297619047619,42.35742065919453,32.820323214285715,4.836391364345871
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-17,5,5.092261904761906,-1.2317460317460325,12.326388888888893,44.33769875093985,35.01357835037594,6.09466978467373
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-18,6,7.646626984126983,1.8545634920634928,12.480753968253971,47.31108320300752,40.07651637593985,8.94746760146818
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-24,4,7.863366336633663,1.334455445544553,14.67128712871287,48.68774399666493,40.49818778863991,8.777635606074602
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-28,7,13.375494071146235,6.385207100591712,20.28974358974355,56.47349464614104,51.41281961876429,14.453155092077576
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-29,7,13.372619047619054,7.710515873015871,20.34583333333332,56.40939734661655,51.40978430375942,14.780541654766065
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-03-30,10,11.961143984220906,6.5301775147929,18.6577909270217,54.49351962815322,48.61164603612581,13.113574548226996
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-03,6,16.729306930693074,10.881782178217811,22.82376237623762,61.49800853973946,58.058254606982814,18.154140184356407
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-04,19,11.09861660079051,8.034782608695648,16.055138339920955,52.43503973711209,46.91576886956521,11.954803307010856
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-05,8,8.411067193675887,7.175098814229248,10.03557312252964,47.76740488454337,41.59597556979405,9.014749057816417
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-08,3,6.18,-0.2906746031746034,11.30773809523809,46.554585677894735,37.16369314736842,6.277671692953316
½ºÅÄµåÇü ³Ã¿ÂÇ³±â,2018-04-13,9,12.3100790513834,5.604940711462451,17.636956521739126,55.37319651949241,49.29393003752861,13.241173108286777
